tp,fp,fn,precision,recall,f1,pn_num
1,5,3,0.16666666666666666,0.25,0.2,575
0,3,4,0.0,0.0,0.0,583
2,1,2,0.6666666666666666,0.5,0.5714285714285715,585
0,2,4,0.0,0.0,0.0,625
1,2,3,0.3333333333333333,0.25,0.28571428571428575,653
0,0,4,0.0,0.0,0.0,669
0,0,4,0.0,0.0,0.0,673
0,3,4,0.0,0.0,0.0,699
1,2,3,0.3333333333333333,0.25,0.28571428571428575,701
2,2,2,0.5,0.5,0.5,719
1,14,3,0.06666666666666667,0.25,0.10526315789473685,768
2,2,2,0.5,0.5,0.5,769
1,2,3,0.3333333333333333,0.25,0.28571428571428575,777
2,2,2,0.5,0.5,0.5,796
0,2,4,0.0,0.0,0.0,804
1,2,3,0.3333333333333333,0.25,0.28571428571428575,810
2,2,2,0.5,0.5,0.5,816
2,2,2,0.5,0.5,0.5,817
1,2,3,0.3333333333333333,0.25,0.28571428571428575,821
1,4,3,0.2,0.25,0.22222222222222224,831
1,11,3,0.08333333333333333,0.25,0.125,861
2,2,2,0.5,0.5,0.5,883
0,0,4,0.0,0.0,0.0,970
1,3,3,0.25,0.25,0.25,977
0,0,4,0.0,0.0,0.0,987
0,0,4,0.0,0.0,0.0,1010
1,2,3,0.3333333333333333,0.25,0.28571428571428575,1110
1,1,3,0.5,0.25,0.3333333333333333,1115
0,0,4,0.0,0.0,0.0,1133
1,1,3,0.5,0.25,0.3333333333333333,1146
0,2,4,0.0,0.0,0.0,1149
1,1,3,0.5,0.25,0.3333333333333333,1151
0,5,4,0.0,0.0,0.0,1165
2,1,2,0.6666666666666666,0.5,0.5714285714285715,1173
1,1,3,0.5,0.25,0.3333333333333333,1186
1,0,3,1.0,0.25,0.4,1200
1,2,3,0.3333333333333333,0.25,0.28571428571428575,1209
0,0,4,0.0,0.0,0.0,1235
1,2,3,0.3333333333333333,0.25,0.28571428571428575,1250
2,3,2,0.4,0.5,0.4444444444444445,1264
0,0,4,0.0,0.0,0.0,1270
2,1,2,0.6666666666666666,0.5,0.5714285714285715,1281
0,0,4,0.0,0.0,0.0,1318
1,3,3,0.25,0.25,0.25,1376
0,0,4,0.0,0.0,0.0,1512
0,0,4,0.0,0.0,0.0,1547
2,3,2,0.4,0.5,0.4444444444444445,1581
0,3,4,0.0,0.0,0.0,1587
2,1,2,0.6666666666666666,0.5,0.5714285714285715,1613
0,7,4,0.0,0.0,0.0,1622
1,8,3,0.1111111111111111,0.25,0.15384615384615383,1652
2,2,2,0.5,0.5,0.5,1692
1,1,3,0.5,0.25,0.3333333333333333,1694
0,0,4,0.0,0.0,0.0,1699
0,2,4,0.0,0.0,0.0,1723
2,3,2,0.4,0.5,0.4444444444444445,1742
0,3,4,0.0,0.0,0.0,1809
2,2,2,0.5,0.5,0.5,1835
0,2,4,0.0,0.0,0.0,1847
2,3,2,0.4,0.5,0.4444444444444445,1855
1,3,3,0.25,0.25,0.25,1881
0,0,4,0.0,0.0,0.0,1939
1,2,3,0.3333333333333333,0.25,0.28571428571428575,1948
0,2,4,0.0,0.0,0.0,2078
1,2,3,0.3333333333333333,0.25,0.28571428571428575,2151
2,2,2,0.5,0.5,0.5,2163
0,2,4,0.0,0.0,0.0,2184
2,1,2,0.6666666666666666,0.5,0.5714285714285715,2198
2,2,2,0.5,0.5,0.5,2201
1,2,3,0.3333333333333333,0.25,0.28571428571428575,2223
0,5,4,0.0,0.0,0.0,2271
1,1,3,0.5,0.25,0.3333333333333333,2285
1,3,3,0.25,0.25,0.25,2290
1,3,3,0.25,0.25,0.25,2308
0,0,4,0.0,0.0,0.0,2315
1,6,3,0.14285714285714285,0.25,0.18181818181818182,2425
0,0,4,0.0,0.0,0.0,2428
2,3,2,0.4,0.5,0.4444444444444445,2430
0,2,4,0.0,0.0,0.0,2436
0,1,3,0.0,0.0,0.0,10004
0,3,3,0.0,0.0,0.0,10010
0,5,3,0.0,0.0,0.0,10013
0,4,3,0.0,0.0,0.0,10019
0,3,3,0.0,0.0,0.0,10028
0,4,3,0.0,0.0,0.0,10030
0,8,3,0.0,0.0,0.0,10044
1,5,2,0.16666666666666666,0.3333333333333333,0.2222222222222222,10047
0,5,3,0.0,0.0,0.0,10067
0,13,3,0.0,0.0,0.0,10075
0,3,3,0.0,0.0,0.0,10101
0,5,3,0.0,0.0,0.0,10123
0,3,3,0.0,0.0,0.0,10124
0,0,3,0.0,0.0,0.0,10131
2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,10132
0,5,3,0.0,0.0,0.0,10137
0,7,3,0.0,0.0,0.0,10174
0,2,3,0.0,0.0,0.0,10180
1,6,2,0.14285714285714285,0.3333333333333333,0.2,10181
0,5,3,0.0,0.0,0.0,10182
0,3,3,0.0,0.0,0.0,10183
0,3,3,0.0,0.0,0.0,10192
0,2,3,0.0,0.0,0.0,10196
0,3,3,0.0,0.0,0.0,10201
0,6,3,0.0,0.0,0.0,10206
0,7,3,0.0,0.0,0.0,10216
0,2,3,0.0,0.0,0.0,10223
0,0,3,0.0,0.0,0.0,10227
0,4,3,0.0,0.0,0.0,10228
0,4,3,0.0,0.0,0.0,10233
0,2,3,0.0,0.0,0.0,10267
0,3,3,0.0,0.0,0.0,10268
0,3,3,0.0,0.0,0.0,10269
0,3,3,0.0,0.0,0.0,10316
1,3,2,0.25,0.3333333333333333,0.28571428571428575,10321
0,0,3,0.0,0.0,0.0,10329
0,3,3,0.0,0.0,0.0,10341
0,3,3,0.0,0.0,0.0,10345
1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,10354
0,4,3,0.0,0.0,0.0,10358
0,1,3,0.0,0.0,0.0,10360
0,3,3,0.0,0.0,0.0,10368
0,3,3,0.0,0.0,0.0,10369
1,8,2,0.1111111111111111,0.3333333333333333,0.16666666666666666,10384
0,6,3,0.0,0.0,0.0,10414
1,3,2,0.25,0.3333333333333333,0.28571428571428575,10420
0,1,3,0.0,0.0,0.0,10426
0,3,3,0.0,0.0,0.0,10454
1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,10459
1,1,2,0.5,0.3333333333333333,0.4,10460
1,6,2,0.14285714285714285,0.3333333333333333,0.2,10476
0,4,3,0.0,0.0,0.0,10487
0,9,3,0.0,0.0,0.0,10502
0,2,3,0.0,0.0,0.0,10530
1,10,2,0.09090909090909091,0.3333333333333333,0.14285714285714288,10534
0,3,3,0.0,0.0,0.0,10536
0,2,3,0.0,0.0,0.0,10537
1,3,2,0.25,0.3333333333333333,0.28571428571428575,10538
0,0,3,0.0,0.0,0.0,10542
0,3,3,0.0,0.0,0.0,10555
0,5,3,0.0,0.0,0.0,10589
1,3,2,0.25,0.3333333333333333,0.28571428571428575,10592
0,1,3,0.0,0.0,0.0,10593
0,3,3,0.0,0.0,0.0,10608
0,3,3,0.0,0.0,0.0,10620
0,10,3,0.0,0.0,0.0,10622
0,4,3,0.0,0.0,0.0,10639
1,4,2,0.2,0.3333333333333333,0.25,10645
0,9,3,0.0,0.0,0.0,10646
0,0,3,0.0,0.0,0.0,10659
1,5,2,0.16666666666666666,0.3333333333333333,0.2222222222222222,10665
0,0,3,0.0,0.0,0.0,10693
0,5,3,0.0,0.0,0.0,10738
0,4,3,0.0,0.0,0.0,10747
0,1,3,0.0,0.0,0.0,10750
0,3,3,0.0,0.0,0.0,10772
0,0,3,0.0,0.0,0.0,10780
0,4,3,0.0,0.0,0.0,10785
0,3,3,0.0,0.0,0.0,10814
0,2,3,0.0,0.0,0.0,10819
0,5,3,0.0,0.0,0.0,10820
1,3,2,0.25,0.3333333333333333,0.28571428571428575,10822
0,4,3,0.0,0.0,0.0,10846
0,4,3,0.0,0.0,0.0,10847
0,1,3,0.0,0.0,0.0,10850
0,0,3,0.0,0.0,0.0,10851
0,6,3,0.0,0.0,0.0,10852
0,2,3,0.0,0.0,0.0,10854
1,5,2,0.16666666666666666,0.3333333333333333,0.2222222222222222,10860
1,3,2,0.25,0.3333333333333333,0.28571428571428575,10869
1,8,2,0.1111111111111111,0.3333333333333333,0.16666666666666666,10873
0,4,3,0.0,0.0,0.0,10888
0,3,3,0.0,0.0,0.0,10911
0,3,3,0.0,0.0,0.0,10926
0,1,3,0.0,0.0,0.0,10944
0,3,3,0.0,0.0,0.0,10952
0,1,3,0.0,0.0,0.0,10968
1,3,2,0.25,0.3333333333333333,0.28571428571428575,10970
0,5,3,0.0,0.0,0.0,10972
1,3,2,0.25,0.3333333333333333,0.28571428571428575,10988
2,6,5,0.25,0.2857142857142857,0.26666666666666666,20001
0,2,7,0.0,0.0,0.0,20040
0,0,7,0.0,0.0,0.0,20118
1,3,6,0.25,0.14285714285714285,0.18181818181818182,20158
3,2,4,0.6,0.42857142857142855,0.5,20167
2,9,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,20169
1,6,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,20203
0,3,7,0.0,0.0,0.0,20225
2,2,5,0.5,0.2857142857142857,0.36363636363636365,20259
2,1,5,0.6666666666666666,0.2857142857142857,0.4,20260
2,3,5,0.4,0.2857142857142857,0.3333333333333333,20299
2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,20303
0,0,7,0.0,0.0,0.0,20304
1,3,6,0.25,0.14285714285714285,0.18181818181818182,20360
2,5,5,0.2857142857142857,0.2857142857142857,0.2857142857142857,20377
2,2,5,0.5,0.2857142857142857,0.36363636363636365,20383
2,5,5,0.2857142857142857,0.2857142857142857,0.2857142857142857,20388
1,8,6,0.1111111111111111,0.14285714285714285,0.125,20410
2,2,5,0.5,0.2857142857142857,0.36363636363636365,20445
0,0,7,0.0,0.0,0.0,20458
1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383,20492
0,3,7,0.0,0.0,0.0,20507
2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,20540
2,2,5,0.5,0.2857142857142857,0.36363636363636365,20572
2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,20588
2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,20619
2,3,5,0.4,0.2857142857142857,0.3333333333333333,20631
1,2,6,0.3333333333333333,0.14285714285714285,0.2,20643
1,4,6,0.2,0.14285714285714285,0.16666666666666666,20666
0,0,7,0.0,0.0,0.0,20683
1,10,6,0.09090909090909091,0.14285714285714285,0.1111111111111111,20747
1,2,6,0.3333333333333333,0.14285714285714285,0.2,20755
0,7,7,0.0,0.0,0.0,20772
2,6,5,0.25,0.2857142857142857,0.26666666666666666,20791
0,5,7,0.0,0.0,0.0,20877
1,4,6,0.2,0.14285714285714285,0.16666666666666666,20895
0,0,7,0.0,0.0,0.0,20926
1,3,6,0.25,0.14285714285714285,0.18181818181818182,21030
1,4,6,0.2,0.14285714285714285,0.16666666666666666,21051
1,3,6,0.25,0.14285714285714285,0.18181818181818182,21054
1,2,6,0.3333333333333333,0.14285714285714285,0.2,21055
2,7,5,0.2222222222222222,0.2857142857142857,0.25,21113
1,1,6,0.5,0.14285714285714285,0.22222222222222224,21114
0,9,7,0.0,0.0,0.0,21133
1,4,6,0.2,0.14285714285714285,0.16666666666666666,21137
2,6,5,0.25,0.2857142857142857,0.26666666666666666,21141
0,0,7,0.0,0.0,0.0,21151
2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,21184
1,2,6,0.3333333333333333,0.14285714285714285,0.2,21188
0,0,7,0.0,0.0,0.0,21214
0,0,7,0.0,0.0,0.0,21219
1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383,21268
1,4,6,0.2,0.14285714285714285,0.16666666666666666,21269
0,0,7,0.0,0.0,0.0,21282
2,3,5,0.4,0.2857142857142857,0.3333333333333333,21285
2,7,5,0.2222222222222222,0.2857142857142857,0.25,21288
2,5,5,0.2857142857142857,0.2857142857142857,0.2857142857142857,21310
1,4,6,0.2,0.14285714285714285,0.16666666666666666,21317
1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383,21324
0,14,7,0.0,0.0,0.0,21325
0,8,7,0.0,0.0,0.0,21372
1,4,6,0.2,0.14285714285714285,0.16666666666666666,21391
2,3,5,0.4,0.2857142857142857,0.3333333333333333,21427
1,1,6,0.5,0.14285714285714285,0.22222222222222224,21496
2,3,5,0.4,0.2857142857142857,0.3333333333333333,21532
1,2,6,0.3333333333333333,0.14285714285714285,0.2,21538
2,2,5,0.5,0.2857142857142857,0.36363636363636365,21540
0,2,7,0.0,0.0,0.0,21576
2,2,5,0.5,0.2857142857142857,0.36363636363636365,21591
0,0,7,0.0,0.0,0.0,21614
1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383,21621
1,3,6,0.25,0.14285714285714285,0.18181818181818182,21627
2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,21630
1,2,6,0.3333333333333333,0.14285714285714285,0.2,21681
1,2,6,0.3333333333333333,0.14285714285714285,0.2,21686
0,4,7,0.0,0.0,0.0,21706
0,3,7,0.0,0.0,0.0,21724
1,2,6,0.3333333333333333,0.14285714285714285,0.2,21730
2,2,5,0.5,0.2857142857142857,0.36363636363636365,21773
2,7,5,0.2222222222222222,0.2857142857142857,0.25,21807
2,2,5,0.5,0.2857142857142857,0.36363636363636365,21808
1,7,6,0.125,0.14285714285714285,0.13333333333333333,21814
0,0,7,0.0,0.0,0.0,21844
2,3,5,0.4,0.2857142857142857,0.3333333333333333,21853
1,2,6,0.3333333333333333,0.14285714285714285,0.2,21880
0,5,7,0.0,0.0,0.0,21905
3,10,4,0.23076923076923078,0.42857142857142855,0.3,21909
2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,21966
0,3,7,0.0,0.0,0.0,21979
1,6,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,21993
0,0,7,0.0,0.0,0.0,21997
2,3,5,0.4,0.2857142857142857,0.3333333333333333,22015
0,2,7,0.0,0.0,0.0,22023
0,0,7,0.0,0.0,0.0,22053
0,2,7,0.0,0.0,0.0,22081
0,8,7,0.0,0.0,0.0,22083
0,0,7,0.0,0.0,0.0,22091
2,1,5,0.6666666666666666,0.2857142857142857,0.4,22099
0,3,7,0.0,0.0,0.0,22120
2,8,5,0.2,0.2857142857142857,0.23529411764705882,22123
1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,30037
1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,30116
1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,30168
0,10,6,0.0,0.0,0.0,30260
1,4,5,0.2,0.16666666666666666,0.1818181818181818,30437
0,10,6,0.0,0.0,0.0,30515
0,0,6,0.0,0.0,0.0,30549
1,12,5,0.07692307692307693,0.16666666666666666,0.10526315789473684,30591
1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,30628
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,30772
1,3,5,0.25,0.16666666666666666,0.2,30918
0,1,6,0.0,0.0,0.0,30961
0,4,6,0.0,0.0,0.0,31272
1,3,5,0.25,0.16666666666666666,0.2,31292
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,31368
1,7,5,0.125,0.16666666666666666,0.14285714285714288,31383
0,4,6,0.0,0.0,0.0,31408
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,31476
0,0,6,0.0,0.0,0.0,31534
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,31543
0,0,6,0.0,0.0,0.0,31608
1,3,5,0.25,0.16666666666666666,0.2,31652
1,7,5,0.125,0.16666666666666666,0.14285714285714288,31663
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,31759
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,31800
0,2,6,0.0,0.0,0.0,31952
1,4,5,0.2,0.16666666666666666,0.1818181818181818,32588
1,4,5,0.2,0.16666666666666666,0.1818181818181818,32614
1,3,5,0.25,0.16666666666666666,0.2,32657
2,3,4,0.4,0.3333333333333333,0.3636363636363636,32932
0,9,6,0.0,0.0,0.0,32996
1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,33155
1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,33317
0,3,6,0.0,0.0,0.0,33318
1,3,5,0.25,0.16666666666666666,0.2,33415
1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,33417
0,2,6,0.0,0.0,0.0,33444
1,4,5,0.2,0.16666666666666666,0.1818181818181818,33460
1,4,5,0.2,0.16666666666666666,0.1818181818181818,33531
0,5,6,0.0,0.0,0.0,33563
1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,33652
0,3,6,0.0,0.0,0.0,33662
1,1,5,0.5,0.16666666666666666,0.25,34251
1,1,5,0.5,0.16666666666666666,0.25,34264
1,4,5,0.2,0.16666666666666666,0.1818181818181818,34274
0,1,6,0.0,0.0,0.0,34659
1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,34742
1,3,5,0.25,0.16666666666666666,0.2,34766
1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,34803
0,3,6,0.0,0.0,0.0,34827
1,3,5,0.25,0.16666666666666666,0.2,34873
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,34898
0,0,6,0.0,0.0,0.0,34918
0,0,6,0.0,0.0,0.0,34986
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,35092
1,4,5,0.2,0.16666666666666666,0.1818181818181818,35141
1,13,5,0.07142857142857142,0.16666666666666666,0.1,35187
1,4,5,0.2,0.16666666666666666,0.1818181818181818,35333
0,5,6,0.0,0.0,0.0,35360
1,10,5,0.09090909090909091,0.16666666666666666,0.11764705882352942,35441
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,35741
1,4,5,0.2,0.16666666666666666,0.1818181818181818,35804
1,4,5,0.2,0.16666666666666666,0.1818181818181818,35950
1,8,5,0.1111111111111111,0.16666666666666666,0.13333333333333333,36166
1,4,5,0.2,0.16666666666666666,0.1818181818181818,36325
1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,36481
1,3,5,0.25,0.16666666666666666,0.2,36485
1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,36515
1,4,5,0.2,0.16666666666666666,0.1818181818181818,36652
1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,36668
0,4,6,0.0,0.0,0.0,36682
0,5,6,0.0,0.0,0.0,36783
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,36990
1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,37081
1,3,5,0.25,0.16666666666666666,0.2,37121
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,37140
1,7,5,0.125,0.16666666666666666,0.14285714285714288,37186
0,8,6,0.0,0.0,0.0,37240
0,0,6,0.0,0.0,0.0,37417
1,12,5,0.07692307692307693,0.16666666666666666,0.10526315789473684,37726
1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,38061
2,3,4,0.4,0.3333333333333333,0.3636363636363636,38075
1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,38238
1,3,5,0.25,0.16666666666666666,0.2,38546
0,4,6,0.0,0.0,0.0,38590
0,11,6,0.0,0.0,0.0,38597
0,0,6,0.0,0.0,0.0,38690
1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,38842
1,1,5,0.5,0.16666666666666666,0.25,39044
1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,39059
0,8,6,0.0,0.0,0.0,39149
1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,39190
1,7,5,0.125,0.16666666666666666,0.14285714285714288,39276
1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,39338
1,8,5,0.1111111111111111,0.16666666666666666,0.13333333333333333,39350
1,4,5,0.2,0.16666666666666666,0.1818181818181818,39449
1,4,5,0.2,0.16666666666666666,0.1818181818181818,39654
0,0,6,0.0,0.0,0.0,39665
2,2,4,0.5,0.3333333333333333,0.4,39846
0,0,6,0.0,0.0,0.0,39921
0,1,5,0.0,0.0,0.0,40045
1,2,4,0.3333333333333333,0.2,0.25,40085
0,6,5,0.0,0.0,0.0,40139
1,2,4,0.3333333333333333,0.2,0.25,40175
0,3,5,0.0,0.0,0.0,40187
0,0,5,0.0,0.0,0.0,40426
1,2,4,0.3333333333333333,0.2,0.25,40523
0,4,5,0.0,0.0,0.0,40573
0,4,5,0.0,0.0,0.0,40642
0,4,5,0.0,0.0,0.0,40705
1,3,4,0.25,0.2,0.22222222222222224,40923
0,4,5,0.0,0.0,0.0,40974
1,3,4,0.25,0.2,0.22222222222222224,40984
0,4,5,0.0,0.0,0.0,41021
0,7,5,0.0,0.0,0.0,41058
0,3,5,0.0,0.0,0.0,41065
0,2,5,0.0,0.0,0.0,41067
0,0,5,0.0,0.0,0.0,41089
0,0,5,0.0,0.0,0.0,41130
0,11,5,0.0,0.0,0.0,41281
1,2,4,0.3333333333333333,0.2,0.25,41288
0,0,5,0.0,0.0,0.0,41318
0,2,5,0.0,0.0,0.0,41376
0,0,5,0.0,0.0,0.0,41401
0,4,5,0.0,0.0,0.0,41434
0,3,5,0.0,0.0,0.0,41658
1,3,4,0.25,0.2,0.22222222222222224,41685
1,5,4,0.16666666666666666,0.2,0.1818181818181818,41707
1,7,4,0.125,0.2,0.15384615384615385,41775
0,4,5,0.0,0.0,0.0,41825
0,0,5,0.0,0.0,0.0,41863
0,3,5,0.0,0.0,0.0,42031
0,0,5,0.0,0.0,0.0,42084
0,1,5,0.0,0.0,0.0,42113
1,2,4,0.3333333333333333,0.2,0.25,42160
0,4,5,0.0,0.0,0.0,42262
1,4,4,0.2,0.2,0.20000000000000004,42273
1,9,4,0.1,0.2,0.13333333333333333,42356
0,0,5,0.0,0.0,0.0,42406
1,4,4,0.2,0.2,0.20000000000000004,42427
1,8,4,0.1111111111111111,0.2,0.14285714285714285,42462
0,0,5,0.0,0.0,0.0,42499
0,5,5,0.0,0.0,0.0,42520
1,7,4,0.125,0.2,0.15384615384615385,42523
0,2,5,0.0,0.0,0.0,42528
0,0,5,0.0,0.0,0.0,42543
0,2,5,0.0,0.0,0.0,42574
0,10,5,0.0,0.0,0.0,42580
0,0,5,0.0,0.0,0.0,42625
1,2,4,0.3333333333333333,0.2,0.25,42646
0,0,5,0.0,0.0,0.0,42700
0,3,5,0.0,0.0,0.0,42726
0,0,5,0.0,0.0,0.0,42786
2,1,3,0.6666666666666666,0.4,0.5,42802
1,2,4,0.3333333333333333,0.2,0.25,42815
1,3,4,0.25,0.2,0.22222222222222224,42823
2,2,3,0.5,0.4,0.4444444444444445,42837
0,0,5,0.0,0.0,0.0,42930
1,5,4,0.16666666666666666,0.2,0.1818181818181818,43003
0,0,5,0.0,0.0,0.0,43054
0,0,5,0.0,0.0,0.0,43074
0,9,5,0.0,0.0,0.0,43118
1,4,4,0.2,0.2,0.20000000000000004,43241
0,2,5,0.0,0.0,0.0,43252
0,4,5,0.0,0.0,0.0,43311
1,3,4,0.25,0.2,0.22222222222222224,43368
